Date,CENERGY,ALLWYN,GEK_TERNA,OTE,PPC,EYDAP,AEGEAN,MOTOR_OIL,FOYRK,VIOHALCO
2024-11-05,8.489862442016602,13.507184028625488,16.625873565673828,14.084748268127441,11.411664962768555,5.713996887207031,8.535002708435059,17.547536849975586,3.4595327377319336,5.030538082122803
2024-11-06,8.480114936828613,13.348068237304688,16.878076553344727,13.929970741271973,11.288551330566406,5.723882675170898,8.526293754577637,17.511690139770508,3.3944339752197266,5.059284210205078
2024-11-07,8.28516960144043,13.348068237304688,16.955677032470703,13.802506446838379,11.411664962768555,5.743654251098633,8.535002708435059,17.655080795288086,3.4595327377319336,4.953882217407227
2024-11-08,8.40213680267334,13.31270980834961,16.936275482177734,13.620415687561035,11.553719520568848,5.733768463134766,8.57419490814209,17.726778030395508,3.4409329891204834,4.96346378326416
2024-11-11,8.606830596923828,13.374587059020996,16.91687774658203,13.793401718139648,11.638951301574707,5.773311614990234,8.726605415344238,17.906015396118164,3.445582866668701,5.06886625289917
2024-11-12,8.460620880126953,13.348068237304688,16.878076553344727,13.793401718139648,11.553719520568848,5.7535400390625,8.62209415435791,17.780548095703125,3.561830520629883,5.145521640777588
2024-11-13,8.431379318237305,13.25967025756836,16.839277267456055,13.86623764038086,11.648422241210938,5.723882675170898,8.535002708435059,17.52065086364746,3.5060317516326904,5.078448295593262
2024-11-14,8.519104957580566,13.339228630065918,16.91687774658203,13.447429656982422,11.69577407836914,5.733768463134766,8.5785493850708,17.744699478149414,3.4827821254730225,5.135940074920654
2024-11-15,8.28516960144043,13.383427619934082,16.97507667541504,13.556684494018555,11.411664962768555,5.6349101066589355,8.439201354980469,17.547536849975586,3.454882860183716,5.097611904144287
2024-11-18,8.1292142868042,13.241990089416504,16.819875717163086,13.64772891998291,11.4306058883667,5.713996887207031,8.299854278564453,17.475841522216797,3.3293352127075195,4.886808395385742
2024-11-19,7.944015979766846,13.127073287963867,16.56767463684082,13.292652130126953,10.862390518188477,5.674453258514404,8.034225463867188,17.206981658935547,3.20843768119812,4.747869968414307
2024-11-20,8.207192420959473,13.286189079284668,16.645275115966797,13.583996772766113,10.947622299194336,5.704111099243164,8.212762832641602,17.251792907714844,3.3246853351593018,4.790988445281982
2024-11-21,8.03174114227295,13.524863243103027,17.052677154541016,13.665938377380371,11.127557754516602,5.68433952331543,8.225826263427734,17.31452751159668,3.320035457611084,4.953882217407227
2024-11-22,8.187697410583496,13.966853141784668,17.363079071044922,13.848030090332031,11.032855033874512,5.68433952331543,8.343400955200195,17.206981658935547,3.301435947418213,4.97304630279541
2024-11-25,8.382643699645996,13.754698753356934,17.65407943725586,13.775192260742188,11.089676856994629,5.713996887207031,8.500165939331055,17.341413497924805,3.3572347164154053,4.992210388183594
2024-11-26,8.226686477661133,13.949172019958496,17.809282302856445,13.63862419128418,10.938153266906738,5.674453258514404,8.413073539733887,17.359336853027344,3.3572347164154053,5.049702167510986
2024-11-27,8.382643699645996,13.958012580871582,17.94508171081543,13.602205276489258,11.099146842956543,5.723882675170898,8.495811462402344,17.162172317504883,3.3339850902557373,5.020956039428711
2024-11-28,8.460620880126953,13.843095779418945,18.022682189941406,13.684146881103516,10.96656322479248,5.743654251098633,8.413073539733887,17.59234619140625,3.3246853351593018,5.020956039428711
2024-11-29,8.480114936828613,13.710498809814453,18.06148338317871,13.602205276489258,10.843449592590332,5.773311614990234,8.256308555603027,17.574424743652344,3.3665342330932617,4.953882217407227
2024-12-02,8.665313720703125,13.710498809814453,18.255481719970703,13.675043106079102,11.146498680114746,5.82274055480957,8.447911262512207,18.013561248779297,3.3758342266082764,5.107193946838379
2024-12-03,8.626324653625488,13.533703804016113,18.216684341430664,13.802506446838379,11.013915061950684,5.862283706665039,8.600321769714355,17.91497802734375,3.3758342266082764,5.088029861450195
2024-12-04,8.860259056091309,13.683979034423828,18.352481842041016,13.593101501464844,10.919211387634277,5.891941547393799,8.62209415435791,18.33618927001953,3.3944339752197266,5.145521640777588
2024-12-05,8.918741226196289,13.966853141784668,18.274883270263672,13.793401718139648,11.137028694152832,5.832626819610596,8.865952491760254,18.479581832885742,3.431633234024048,5.193431854248047
2024-12-06,8.938236236572266,14.046411514282227,18.158479690551758,13.702356338500977,11.24120044708252,5.832626819610596,8.752732276916504,18.049406051635742,3.4781322479248047,5.183849811553955
2024-12-09,8.772533416748047,14.090609550476074,18.10028076171875,13.602205276489258,11.298022270202637,5.763425827026367,8.865952491760254,18.28241729736328,3.4827821254730225,5.298833847045898
2024-12-10,8.850510597229004,14.072930335998535,17.848079681396484,13.492951393127441,11.440075874328613,5.68433952331543,8.717896461486816,18.33618927001953,3.519981622695923,5.270087242126465
2024-12-11,8.850510597229004,14.06408977508545,18.022682189941406,13.502056121826172,11.212790489196777,5.773311614990234,8.709186553955078,18.210723876953125,3.5292813777923584,5.222177505493164
2024-12-12,8.938236236572266,14.161328315734863,17.906278610229492,13.538474082946777,11.33590316772461,5.713996887207031,8.796278953552246,18.372037887573242,3.4874320030212402,5.241341590881348
2024-12-13,9.084444999694824,14.143648147583008,17.983882904052734,13.502056121826172,11.30749225616455,5.832626819610596,8.97046184539795,18.389965057373047,3.5106818675994873,5.337161540985107
2024-12-16,9.084444999694824,13.949172019958496,17.867481231689453,13.593101501464844,11.288551330566406,5.763425827026367,9.014008522033691,18.425809860229492,3.515331506729126,5.289251327514648
2024-12-17,8.996719360351562,13.613260269165039,17.82868003845215,13.392801284790039,11.127557754516602,5.802968978881836,8.97046184539795,18.192798614501953,3.5106818675994873,5.308415412902832
2024-12-18,9.016215324401855,13.913813591003418,17.82868003845215,13.265337944030762,11.127557754516602,5.82274055480957,8.97046184539795,18.44373321533203,3.533931255340576,5.270087242126465
2024-12-19,8.88949966430664,13.904973030090332,17.867481231689453,13.438324928283691,11.051795959472656,5.733768463134766,8.918207168579102,18.28241729736328,3.5060317516326904,5.222177505493164
2024-12-20,8.879753112792969,13.869614601135254,17.65407943725586,13.520265579223633,10.985504150390625,5.733768463134766,8.770150184631348,18.425809860229492,3.4409329891204834,5.049702167510986
2024-12-23,9.064950942993164,13.701659202575684,17.867481231689453,13.40190601348877,11.24120044708252,5.793083190917969,8.778860092163086,18.34284210205078,3.473482370376587,5.107193946838379
2024-12-27,9.016215324401855,13.843095779418945,17.92568016052246,13.383697509765625,11.269611358642578,5.763425827026367,8.796278953552246,18.670394897460938,3.515331506729126,5.097611904144287
2024-12-30,9.152676582336426,13.790057182312012,17.770479202270508,13.2471284866333,11.487427711486816,5.763425827026367,8.717896461486816,18.415632247924805,3.4827821254730225,5.145521640777588
2024-12-31,9.201412200927734,13.878454208374023,17.92568016052246,13.547578811645508,11.68630313873291,5.842512130737305,8.81369686126709,18.77957534790039,3.450232744216919,5.212595462799072
2025-01-02,9.211159706115723,13.949172019958496,17.92568016052246,13.40190601348877,11.979880332946777,5.8721699714660645,8.87466049194336,19.289100646972656,3.561830520629883,5.528800964355469
2025-01-03,9.308632850646973,13.913813591003418,17.94508171081543,13.365488052368164,11.828356742858887,5.891941547393799,9.031426429748535,19.25270652770996,3.580430269241333,5.6246209144592285
2025-01-07,9.581555366516113,14.134807586669922,17.964481353759766,13.365488052368164,11.96094036102295,5.882055282592773,9.231738090515137,19.38008689880371,3.58508038520813,5.615038871765137
2025-01-08,9.698522567749023,13.966853141784668,18.003280639648438,13.456533432006836,12.06511402130127,5.85239839553833,9.109808921813965,19.343692779541016,3.6315793991088867,5.63420295715332
2025-01-09,9.747259140014648,13.878454208374023,18.022682189941406,13.747879981994629,11.998821258544922,5.85239839553833,9.040136337280273,19.289100646972656,3.7199275493621826,5.6246209144592285
2025-01-10,9.786248207092285,13.754698753356934,17.92568016052246,13.502056121826172,11.847297668457031,5.832626819610596,9.031426429748535,19.38008689880371,3.6780784130096436,5.557547092437744
2025-01-13,9.659533500671387,13.790057182312012,17.906278610229492,13.429219245910645,11.610541343688965,5.85239839553833,8.918207168579102,19.179916381835938,3.7199275493621826,5.452145099639893
2025-01-14,9.562061309814453,14.090609550476074,17.848079681396484,13.274442672729492,11.638951301574707,5.8721699714660645,8.909497261047363,19.107126235961914,3.6827282905578613,5.471308708190918
